Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX07,OUT046,3019.1653
NCZ05,OUT027,2575.3577
NCI31,OUT013,696.1429
FDK14,OUT049,1388.1399
NCR06,OUT045,736.38306
NCF54,OUT049,2787.6982
DRG23,OUT010,537.1196
FDD53,OUT046,752.36475
NCM31,OUT027,3175.717
FDT16,OUT017,4175.69
FDR40,OUT035,1400.1382
DRG25,OUT017,3184.5293
FDT10,OUT035,1085.1116
FDY32,OUT013,2546.2134
FDN50,OUT035,1606.2848
FDZ35,OUT019,359.9267
NCP54,OUT045,2057.2554
NCD07,OUT035,1773.9064
FDS02,OUT018,2959.1782
DRN59,OUT018,747.4747
DRB24,OUT013,2353.213
FDP37,OUT027,2990.435
DRB01,OUT018,2891.6306
FDR47,OUT046,3028.1147
NCM31,OUT010,405.53607
NCF06,OUT027,6174.586
NCV17,OUT027,3315.223
FDS10,OUT049,2805.5076
FDN52,OUT035,1433.2892
FDZ48,OUT013,1919.4775
FDJ48,OUT049,3870.9316
DRB13,OUT027,4063.1584
FDV59,OUT017,3539.8884
FDL32,OUT035,1791.138
FDZ12,OUT035,2106.6118
NCR06,OUT027,1402.4927
FDP51,OUT017,2061.142
FDY22,OUT013,2257.0632
FDZ38,OUT049,2962.0857
NCO54,OUT035,1033.8466
FDR23,OUT035,2899.0327
FDM38,OUT049,977.8178
FDS25,OUT013,1832.3069
FDZ22,OUT013,1375.4015
FDZ20,OUT019,589.8516
FDD45,OUT010,314.29752
FDN03,OUT049,3736.614
NCW30,OUT046,3599.0889
FDY24,OUT027,1761.9152
FDJ26,OUT019,690.85944
FDM15,OUT049,2396.9546
NCW54,OUT027,1917.5264
FDA23,OUT045,1690.9786
FDA39,OUT019,233.73346
FDZ12,OUT017,2403.7075
NCB42,OUT046,1969.2922
FDL16,OUT046,876.9677
FDO24,OUT019,502.80423
NCP42,OUT046,3164.7927
FDR19,OUT018,1991.9152
DRL01,OUT045,3665.0557
FDV37,OUT046,3097.0151
FDI41,OUT010,468.20776
FDF58,OUT049,1053.3567
NCF43,OUT018,1806.5977
FDN02,OUT049,3509.1396
NCP41,OUT035,1773.4236
NCY17,OUT027,1283.9579
FDL58,OUT027,4887.2896
NCA30,OUT027,5085.8955
FDE46,OUT018,2268.756
FDY38,OUT035,3673.8328
NCH29,OUT027,2538.013
FDO20,OUT045,4032.1777
FDP44,OUT018,1527.7118
FDM02,OUT027,2416.913
FDJ14,OUT027,2285.0127
FDH04,OUT010,326.30704
DRK23,OUT046,4164.201
NCW05,OUT046,1688.31
FDF12,OUT049,2370.9253
FDL51,OUT019,580.0068
FDN03,OUT018,3180.4414
DRJ37,OUT049,2375.2727
FDM12,OUT019,540.53766
FDA16,OUT045,3696.3918
NCB07,OUT017,3128.4712
NCI17,OUT019,367.35022
FDR51,OUT046,2426.2622
FDJ55,OUT045,3701.3335
NCZ17,OUT013,747.1098
FDU25,OUT013,964.42773
NCG18,OUT045,1686.815
DRM11,OUT017,4239.4053
FDH16,OUT035,1514.8965
FDZ04,OUT018,878.31866
NCX53,OUT035,2352.9038
FDX38,OUT027,1330.2606
FDX09,OUT046,2881.735
NCW05,OUT018,1563.3826
NCS41,OUT017,3144.4963
FDI26,OUT046,2820.4988
NCZ41,OUT027,3363.541
NCK06,OUT046,2141.4275
FDX23,OUT027,2352.7488
NCA42,OUT046,2565.8835
FDC20,OUT049,949.5865
DRC49,OUT018,2062.2068
FDX01,OUT013,1964.6763
FDC08,OUT045,3574.0518
FDC02,OUT017,4725.73
FDK10,OUT045,2851.0764
DRC24,OUT013,2454.8347
FDW16,OUT019,352.5374
NCU06,OUT018,3344.299
DRA59,OUT045,3032.1055
FDR24,OUT019,456.45114
DRL35,OUT018,602.9767
FDA49,OUT013,1375.4421
NCC55,OUT046,725.49005
DRD24,OUT019,423.76508
NCE55,OUT049,2781.2205
FDT33,OUT045,2675.1042
NCT53,OUT013,2494.113
FDS26,OUT046,3999.0752
FDL22,OUT018,1306.1923
FDP44,OUT017,1722.6013
FDC52,OUT018,2187.3884
FDI53,OUT010,437.4356
FDZ23,OUT046,3049.0447
NCT18,OUT013,3030.4756
FDR13,OUT046,1982.3746
FDB09,OUT010,356.28418
FDZ60,OUT013,1626.8773
FDB11,OUT046,3707.8298
FDC10,OUT018,1805.213
FDW56,OUT035,3167.0815
FDK14,OUT027,2376.0474
DRE27,OUT027,2810.3896
FDA38,OUT017,3899.6626
FDT11,OUT045,3052.4507
FDP15,OUT035,3836.1707
FDV27,OUT035,1463.016
FDS36,OUT027,2599.5063
FDY40,OUT027,1493.99
NCF19,OUT049,868.8765
FDF53,OUT045,3026.983
FDS14,OUT027,3829.5222
FDE56,OUT046,1138.686
FDZ19,OUT035,2811.281
FDZ46,OUT013,1780.2982
FDR16,OUT046,3563.5957
FDG29,OUT018,592.44946
NCE30,OUT017,3446.9932
FDZ40,OUT046,957.3771
FDG58,OUT018,2253.8513
DRH03,OUT013,1547.1538
FDZ47,OUT045,1434.177
FDV04,OUT018,2422.4773
FDZ10,OUT018,1871.035
FDG46,OUT017,1953.2854
NCF07,OUT045,1587.0557
FDY44,OUT035,3158.4966
FDB21,OUT013,3784.3477
FDS20,OUT035,3130.6917
FDS49,OUT049,1431.9916
FDX55,OUT027,5096.244
NCQ02,OUT018,2897.9043
FDR25,OUT013,4085.2766
DRG39,OUT045,955.0799
FDB46,OUT046,3366.8164
NCC30,OUT018,2599.358
FDE58,OUT035,2037.0247
FDC05,OUT019,661.5414
FDY15,OUT046,2593.5974
FDG14,OUT046,2397.0986
FDL08,OUT049,3848.253
FDQ47,OUT013,749.30176
FDN12,OUT035,1747.4257
FDW10,OUT013,2448.476
FDD02,OUT035,1981.9275
FDX35,OUT010,1079.4219
FDT35,OUT046,2670.4275
DRN47,OUT019,559.3011
FDB11,OUT010,702.6816
FDN20,OUT045,2682.3347
FDB59,OUT035,3085.698
FDJ58,OUT045,2856.408
FDU60,OUT046,2700.8352
FDS03,OUT049,1324.1826
FDU40,OUT019,539.16455
DRH15,OUT049,899.8209
FDD04,OUT027,3751.9812
FDQ01,OUT046,3713.6985
FDF28,OUT035,2113.2803
FDD22,OUT010,394.6104
FDY19,OUT046,1979.1727
FDN33,OUT035,1546.0881
FDV36,OUT035,2139.5435
FDW01,OUT010,486.10922
FDJ28,OUT049,3102.2102
FDB17,OUT035,2967.982
FDM40,OUT049,2192.129
FDV46,OUT045,2182.4578
FDQ44,OUT049,2069.737
NCD42,OUT046,735.59607
DRH37,OUT046,2629.4185
FDR10,OUT018,2459.545
NCD06,OUT027,1450.837
FDI53,OUT046,2508.7107
FDG16,OUT035,3482.1997
DRB25,OUT046,1724.1216
FDY09,OUT046,2916.565
FDX48,OUT045,2447.5383
FDC03,OUT010,579.27203
FDT47,OUT035,1936.4319
FDW44,OUT027,4403.6377
FDT24,OUT017,1269.3053
FDT12,OUT019,600.4851
NCS38,OUT035,1949.911
FDO39,OUT035,3072.1855
FDA13,OUT046,751.75854
FDO48,OUT035,3766.539
DRJ01,OUT017,2415.8354
FDD53,OUT018,575.3278
NCT05,OUT049,3887.8694
FDQ51,OUT045,846.31647
FDU60,OUT013,2652.1594
FDC59,OUT046,1064.4832
FDP36,OUT035,1012.87976
NCM19,OUT017,1867.716
FDL16,OUT035,781.8077
FDE50,OUT018,2942.781
NCR18,OUT013,760.6984
NCD30,OUT035,1634.7358
FDH31,OUT013,1624.4939
FDD56,OUT019,547.00464
FDC47,OUT049,3815.3967
FDZ21,OUT045,1539.2539
FDM01,OUT049,1721.3632
FDF24,OUT013,1371.6445
FDW23,OUT017,767.719
FDY52,OUT018,906.7365
DRH37,OUT027,3954.6604
DRO47,OUT027,3024.9106
FDR25,OUT049,4078.2456
FDQ24,OUT027,5378.0586
DRJ51,OUT018,3205.2593
NCU06,OUT035,3912.6782
NCV18,OUT018,1524.7024
NCC06,OUT027,2778.1772
FDZ01,OUT018,1534.5573
FDT14,OUT017,2038.0801
FDD11,OUT019,627.27997
FDN09,OUT017,3851.3896
NCO18,OUT010,571.74866
FDZ50,OUT045,3062.4946
FDS44,OUT013,3790.1548
FDI36,OUT045,3053.0159
FDA26,OUT010,541.3249
NCY53,OUT049,1806.1302
FDF32,OUT049,3107.5718
FDF59,OUT010,404.25143
FDB20,OUT046,1304.1118
DRH11,OUT035,1015.57074
FDT03,OUT049,2235.329
NCH06,OUT035,3574.689
FDR55,OUT049,3091.338
FDI10,OUT035,2886.5437
FDZ12,OUT045,2106.6501
FDM12,OUT049,3107.929
DRB25,OUT045,1674.4547
NCS41,OUT013,3022.331
NCT53,OUT049,2556.3843
NCD55,OUT013,749.44135
FDY08,OUT049,2185.1877
NCP55,OUT049,1006.4752
FDA33,OUT013,2385.6787
FDQ33,OUT013,2529.4766
FDE45,OUT027,4738.272
FDT26,OUT013,2044.8243
NCV53,OUT049,3939.2488
FDK60,OUT027,2756.9822
NCJ29,OUT046,1385.4967
FDI15,OUT045,4040.9717
FDX21,OUT013,1761.1582
FDV49,OUT019,609.16583
DRO59,OUT046,1382.7169
FDZ14,OUT045,1998.5249
FDP32,OUT027,3250.522
FDC33,OUT017,3167.0815
FDT14,OUT010,343.0527
NCN54,OUT027,2248.526
FDR57,OUT027,3905.1675
DRK12,OUT046,735.0432
FDX52,OUT049,3097.4873
FDX08,OUT010,585.9497
FDP10,OUT010,339.2684
NCP50,OUT045,1294.5887
NCL06,OUT013,4025.089
FDP25,OUT013,3419.9207
FDE53,OUT013,1701.3074
FDL27,OUT017,1360.2867
FDC35,OUT049,3463.9644
DRJ47,OUT010,802.2854
FDD16,OUT018,1099.9257
NCN42,OUT049,2553.7874
FDC38,OUT027,3047.4424
NCO07,OUT045,3406.969
FDQ20,OUT049,781.3892
FDI32,OUT046,1943.6119
FDN20,OUT010,529.2127
DRJ51,OUT027,6196.0273
FDU08,OUT045,1546.2961
DRN37,OUT019,476.26093
FDD05,OUT010,391.57455
FDW15,OUT046,2520.8904
FDI52,OUT046,2027.568
DRM11,OUT049,4001.5676
NCO06,OUT045,688.78986
FDU38,OUT049,3097.4873
FDU59,OUT018,2307.6003
FDJ10,OUT046,2132.3008
FDM13,OUT049,2056.8752
NCJ30,OUT019,581.473
FDM45,OUT018,1851.6014
FDP36,OUT045,844.173
NCD30,OUT010,342.4721
FDN48,OUT017,1604.8104
FDY32,OUT049,2529.4512
FDU47,OUT046,2203.376
FDF17,OUT019,634.9009
FDP34,OUT017,2654.4941
FDA47,OUT049,2645.9734
DRD27,OUT027,2610.7444
FDW38,OUT045,926.9953
FDZ15,OUT019,418.2298
FDZ03,OUT027,5034.8765
NCN19,OUT049,3032.0183
FDG02,OUT035,3137.5637
FDS31,OUT035,3141.7256
FDW43,OUT019,590.6687
FDZ47,OUT010,330.45776
FDO57,OUT017,2593.8228
NCL07,OUT013,749.44135
NCV42,OUT013,1761.7122
FDP40,OUT017,1876.0145
FDP48,OUT019,590.65216
FDH21,OUT017,2638.001
NCP02,OUT049,1035.2511
FDK24,OUT049,864.8436
FDC41,OUT045,1252.176
FDF08,OUT017,1495.0493
FDO49,OUT017,901.187
FDS56,OUT027,6206.8345
FDX46,OUT018,885.74133
FDQ07,OUT013,3745.4304
FDC32,OUT010,327.12
FDT21,OUT019,659.5468
FDG58,OUT045,2404.4138
FDW14,OUT049,1425.3147
DRA12,OUT027,3336.502
FDV27,OUT013,1414.1831
DRD25,OUT013,1789.6183
DRF48,OUT027,4875.647
FDX24,OUT017,1574.4745
DRJ51,OUT046,3803.7686
FDE45,OUT045,2897.5986
FDE14,OUT046,1747.9077
FDG53,OUT045,2031.4899
FDT08,OUT046,2528.6978
DRC27,OUT027,5800.2407
FDG20,OUT035,2821.9382
FDC21,OUT046,1750.8278
FDV31,OUT018,2634.264
FDB58,OUT045,2160.2798
FDV23,OUT046,2048.589
FDA25,OUT019,352.16647
FDC15,OUT046,2547.5713
FDU47,OUT049,2118.5361
FDE23,OUT013,888.4648
FDS08,OUT013,2773.8599
FDW03,OUT027,2580.8604
FDJ60,OUT018,2305.5613
FDM34,OUT017,2172.2412
FDW33,OUT013,1715.4985
FDZ40,OUT013,879.7539
FDE33,OUT018,1193.2572
NCC06,OUT010,401.37857
FDU11,OUT046,2016.6449
FDL44,OUT017,2759.5376
NCZ29,OUT017,2111.6992
FDG28,OUT010,652.7522
FDL12,OUT018,930.9612
FDD52,OUT017,1704.0693
FDO15,OUT013,1223.6428
NCN29,OUT027,1381.3536
FDW36,OUT013,1699.5697
FDB21,OUT046,3603.334
FDZ28,OUT013,2110.6226
FDY10,OUT035,2001.8685
DRG39,OUT017,986.0361
FDN28,OUT013,1700.0059
FDV15,OUT035,1721.5435
DRI13,OUT035,3570.1047
FDH20,OUT046,1613.0912
FDY51,OUT013,3744.2705
FDE16,OUT013,3453.881
FDX40,OUT018,588.4804
FDC48,OUT018,1210.2742
FDS14,OUT046,2364.6707
FDX56,OUT017,3637.0176
FDI10,OUT046,2864.8027
FDI14,OUT013,2241.0818
DRM48,OUT013,736.33356
NCH07,OUT027,3929.5244
FDY26,OUT013,3520.6438
FDD02,OUT027,2948.3093
FDM12,OUT046,3103.4622
DRF01,OUT010,490.49216
FDV36,OUT046,2129.8672
DRI59,OUT013,3890.7148
FDV03,OUT018,2291.3489
FDO39,OUT017,3076.276
NCB07,OUT018,2806.139
FDH38,OUT027,2887.77
FDZ13,OUT035,867.95996
NCZ30,OUT046,2109.8218
NCA06,OUT035,719.3673
FDB04,OUT049,1430.7568
FDN50,OUT013,1544.9111
NCG06,OUT049,3793.1812
NCY17,OUT018,578.1264
FDC23,OUT046,3063.3787
FDK33,OUT049,3411.2346
FDR03,OUT049,3479.5552
FDZ07,OUT045,1113.8771
FDO38,OUT013,1309.0645
FDS59,OUT046,1759.209
DRM11,OUT019,661.4489
FDX52,OUT027,5349.793
DRJ35,OUT018,872.26917
NCP53,OUT046,3867.1072
FDW15,OUT019,451.35486
DRI47,OUT045,2499.9316
DRZ11,OUT035,1920.7894
FDS02,OUT013,3016.9937
DRD49,OUT018,3685.6199
FDW38,OUT049,981.77496
FDR21,OUT019,499.79337
FDE40,OUT013,1070.4406
FDI02,OUT045,1765.8063
FDQ04,OUT045,747.2095
FDY14,OUT017,4275.0435
NCT54,OUT046,1600.3826
DRD25,OUT017,1775.3757
DRE01,OUT045,3830.7053
FDJ12,OUT010,745.9129
NCZ05,OUT049,1719.3508
DRB25,OUT019,367.60736
NCC31,OUT045,2532.4355
FDM16,OUT045,1251.5688
DRG11,OUT049,1720.568
FDV24,OUT027,3520.7341
FDV43,OUT046,782.45306
FDG05,OUT018,2236.797
FDV23,OUT010,350.21637
FDI58,OUT018,1366.0928
FDQ11,OUT017,4249.4043
FDC05,OUT027,5462.224
FDF40,OUT013,3775.2017
FDU02,OUT018,3262.8638
FDT32,OUT013,2937.2314
NCF06,OUT017,3834.8132
FDT46,OUT013,853.84204
FDR58,OUT010,340.1244
FDY04,OUT046,2644.4712
FDT58,OUT045,2617.0183
FDE46,OUT049,2497.6372
DRH11,OUT017,1021.5746
DRI51,OUT046,2892.992
FDC35,OUT017,3515.7434
FDP45,OUT035,3822.8113
FDC45,OUT017,2864.8518
FDU01,OUT045,3017.9668
FDJ53,OUT010,373.7181
FDJ46,OUT017,2922.2827
FDX07,OUT013,2938.3452
NCI30,OUT049,3633.8958
FDE47,OUT027,3295.2974
FDV48,OUT045,1313.3805
FDN16,OUT019,356.4671
FDM52,OUT013,2520.2383
FDA32,OUT027,5019.0107
FDH05,OUT017,3755.3696
FDW25,OUT010,318.02786
FDQ09,OUT046,1929.783
NCM17,OUT010,256.09045
DRM59,OUT046,2383.974
FDV47,OUT027,2142.6914
DRE15,OUT035,1325.6124
FDS25,OUT010,330.2655
NCZ05,OUT018,1529.2242
NCV05,OUT019,446.51642
DRM37,OUT046,3114.5547
FDV58,OUT027,5455.6484
FDN22,OUT027,6268.2437
NCO06,OUT049,694.67535
FDT56,OUT019,303.37042
FDM02,OUT013,1413.5459
FDA09,OUT046,2979.1663
NCC06,OUT035,2158.1555
NCL54,OUT049,2875.281
NCB55,OUT017,1054.3425
FDB12,OUT017,1708.4131
NCA54,OUT049,2902.2407
NCS38,OUT049,1939.2621
FDC02,OUT049,4686.514
FDK44,OUT019,465.07254
FDE16,OUT035,3595.3079
NCS05,OUT035,2177.2747
FDZ59,OUT045,2726.3584
FDI20,OUT017,3569.6074
FDQ14,OUT046,2395.926
FDF53,OUT017,3201.1553
FDW25,OUT017,1589.869
NCQ43,OUT010,320.95016
FDX52,OUT013,3012.4778
FDE28,OUT045,3683.4
FDN15,OUT017,2219.1123
FDO28,OUT017,2091.4006
FDQ33,OUT045,2509.17
FDM22,OUT010,289.1307
FDJ03,OUT017,926.71014
FDI16,OUT045,975.4958
FDI09,OUT027,5857.1895
FDX55,OUT013,3391.5676
FDS23,OUT027,2998.3972
DRC12,OUT045,2992.8242
FDH41,OUT049,3531.325
FDN01,OUT013,2757.5898
FDV55,OUT045,2478.6582
NCJ19,OUT013,903.96936
NCY29,OUT010,312.06702
FDP03,OUT018,1833.7357
FDZ52,OUT045,1706.9395
FDH31,OUT010,341.494
FDQ19,OUT018,3327.1636
FDS15,OUT035,1736.883
FDN32,OUT017,3189.1814
FDH32,OUT049,1624.8854
FDF33,OUT017,1791.6715
FDJ22,OUT046,2995.9482
FDG56,OUT010,303.7919
FDC05,OUT046,3092.0686
FDK09,OUT013,3695.9104
NCV29,OUT045,2830.9944
NCC43,OUT019,713.7336
NCA42,OUT049,2565.8835
FDC10,OUT046,1952.1393
FDC16,OUT013,1399.752
NCL17,OUT013,2166.309
FDA51,OUT035,1913.652
FDW01,OUT017,2558.4412
NCF30,OUT045,2009.1559
FDN49,OUT013,755.01306
FDY20,OUT045,1425.3453
FDC15,OUT045,2415.6296
FDY24,OUT046,998.4069
NCG43,OUT017,1632.2473
FDA48,OUT013,3577.2715
NCF55,OUT017,791.4816
FDL38,OUT049,1449.8789
NCQ29,OUT018,3475.1438
FDC34,OUT017,2672.1409
FDP36,OUT027,1403.9366
FDN50,OUT010,314.33823
FDO23,OUT049,1549.9337
FDT56,OUT013,937.30457
FDT13,OUT027,4997.4624
FDZ03,OUT013,3029.949
FDQ03,OUT010,718.12024
FDU44,OUT045,2599.348
FDD03,OUT049,3712.6985
NCH30,OUT013,1786.4076
FDS60,OUT010,578.1219
FDG08,OUT046,2895.0754
FDX38,OUT017,875.3718
FDD22,OUT017,1948.0939
FDW51,OUT013,3374.8733
FDL09,OUT017,2672.2402
FDZ60,OUT045,1478.7822
NCH07,OUT046,2669.1692
NCQ41,OUT049,3108.0427
FDW04,OUT049,2048.2427
FDI08,OUT027,5586.809
FDR19,OUT019,426.23727
FDV13,OUT046,1421.8375
FDB52,OUT017,4162.236
FDZ48,OUT027,3128.1208
NCO14,OUT049,883.1686
FDZ50,OUT013,3022.331
FDN27,OUT019,395.0485
FDQ60,OUT013,2118.266
FDR49,OUT017,871.88477
DRJ35,OUT027,1777.9419
DRI49,OUT017,1388.4471
FDB47,OUT017,3594.717
FDP37,OUT010,375.34598
FDR26,OUT049,2749.745
FDY31,OUT019,438.12424
FDC11,OUT045,1265.2676
DRP47,OUT035,4134.1987
NCY54,OUT018,2510.475
FDR27,OUT046,2133.2026
FDQ21,OUT019,457.6829
NCQ29,OUT035,3882.2937
FDJ02,OUT046,2510.1746
FDE21,OUT018,1668.6
FDM39,OUT046,2820.3455
FDZ01,OUT017,1775.0288
NCB19,OUT018,1429.3962
FDU03,OUT046,2892.5618
FDP27,OUT049,3093.549
DRF01,OUT045,2309.3884
FDM03,OUT049,1732.057
FDV01,OUT046,2449.7832
FDS16,OUT046,2530.7615
FDO45,OUT035,1474.683
NCX06,OUT035,3085.5288
FDP13,OUT046,781.50476
NCR38,OUT018,3792.6296
FDA01,OUT013,909.9993
FDT26,OUT017,1972.5889
FDD44,OUT027,6137.801
FDB26,OUT013,913.0318
FDP45,OUT019,662.0269
NCP55,OUT046,975.59186
FDT23,OUT017,1417.8052
FDO51,OUT045,758.46857
FDA44,OUT046,966.82623
NCJ31,OUT018,3706.622
FDX37,OUT045,1572.3234
NCD18,OUT049,3616.638
FDN40,OUT027,3802.869
FDL33,OUT017,3102.5315
DRF48,OUT035,3143.428
FDW08,OUT035,1708.3375
FDX39,OUT018,2969.7444
FDB38,OUT049,2674.5369
FDY46,OUT018,2771.7078
NCB06,OUT049,2649.2446
FDA34,OUT035,3259.2166
FDA35,OUT045,2040.416
FDQ07,OUT035,3443.3792
FDU32,OUT045,2007.4823
FDU26,OUT013,2111.1104
FDU13,OUT010,474.62225
FDO09,OUT035,3936.5437
FDW03,OUT019,372.85995
FDB38,OUT013,2569.1558
FDL26,OUT010,451.70816
NCN43,OUT045,2066.8276
FDH08,OUT045,3775.1938
NCC31,OUT019,463.32318
FDH14,OUT035,2108.616
FDL40,OUT017,1645.8926
FDD20,OUT035,2160.0217
NCV53,OUT035,3984.0671
FDD16,OUT045,1076.521
FDP24,OUT035,1924.893
FDQ25,OUT045,2784.5476
FDM38,OUT035,1021.2936
NCT18,OUT010,588.8392
FDM34,OUT049,2120.5505
DRH37,OUT010,476.63593
NCE07,OUT013,2191.5742
FDG12,OUT013,2036.4235
FDB59,OUT010,713.38544
FDS10,OUT018,2792.5928
FDN21,OUT010,583.8324
FDM02,OUT045,1403.0621
FDO44,OUT049,1802.9888
NCN17,OUT017,1739.6593
FDH16,OUT018,1349.2046
FDL44,OUT046,2684.886
FDY47,OUT017,2041.4054
DRI39,OUT046,1012.81195
NCX54,OUT018,1553.1827
FDE59,OUT046,738.9859
FDO46,OUT045,3015.9656
DRE13,OUT046,1490.8549
FDW14,OUT013,1405.948
FDF35,OUT046,1706.5314
FDO50,OUT019,429.68463
DRF49,OUT017,1939.8091
FDT60,OUT049,2101.4932
FDP38,OUT045,830.1231
FDA31,OUT027,4400.603
FDY52,OUT010,304.28564
FDD03,OUT027,6170.0864
FDN52,OUT018,1380.7936
FDU20,OUT010,366.34158
FDD22,OUT035,1762.8691
NCB55,OUT019,316.25412
FDN27,OUT045,1742.7595
FDD16,OUT013,1271.4888
FDW48,OUT046,1322.7235
DRN35,OUT045,735.179
FDX25,OUT049,2965.2651
DRD49,OUT049,3823.5784
FDE21,OUT019,417.30292
FDN44,OUT035,2746.029
DRC01,OUT049,918.93396
NCK30,OUT046,3830.3364
FDU39,OUT013,873.39777
FDB49,OUT013,1640.1976
FDS12,OUT045,2007.2397
FDR57,OUT018,2367.9497
FDX22,OUT027,5612.0815
FDC60,OUT013,1653.6437
NCE42,OUT049,3180.228
NCK42,OUT049,3404.7249
DRE01,OUT017,3746.8445
FDE57,OUT018,1797.3357
DRK59,OUT019,622.5212
FDB10,OUT027,5765.52
FDQ25,OUT046,2821.2942
FDY26,OUT017,3738.9736
FDG28,OUT049,3877.8164
FDM14,OUT049,1727.8326
NCH29,OUT049,1715.1749
FDD48,OUT049,1963.4558
FDC17,OUT045,3542.9631
DRH49,OUT027,2296.8044
FDN44,OUT018,2357.046
FDC29,OUT045,1902.549
DRK01,OUT019,357.336
FDD48,OUT017,1984.8135
FDB59,OUT013,2869.8303
FDY45,OUT010,721.0807
FDX60,OUT035,1351.3414
FDT09,OUT010,419.5059
DRB24,OUT018,2181.2236
FDL13,OUT035,3790.371
FDN16,OUT035,1740.2817
FDK57,OUT013,2076.8767
FDO22,OUT027,2295.4407
FDC57,OUT010,626.48596
FDZ13,OUT027,1428.9299
FDW27,OUT013,2367.7766
FDX10,OUT049,732.188
FDY08,OUT018,1798.5759
FDA49,OUT017,1505.2716
FDC32,OUT018,1407.0367
FDO04,OUT035,1024.7296
NCZ54,OUT013,2633.592
FDY40,OUT045,840.3176
FDW36,OUT045,1666.9657
FDE11,OUT017,3421.7576
DRE37,OUT045,3097.071
NCK19,OUT017,3152.8118
FDT19,OUT035,2808.043
FDE56,OUT045,1037.6777
FDZ57,OUT010,401.54837
FDB35,OUT035,1636.1318
FDF09,OUT010,192.84467
FDO34,OUT046,2769.564
FDA55,OUT046,3717.743
NCM18,OUT035,1111.0461
FDJ20,OUT019,402.68536
DRQ35,OUT019,396.573
FDG02,OUT013,3003.1394
NCU29,OUT018,2117.5823
FDL27,OUT027,1972.5266
NCA54,OUT035,2953.21
FDJ32,OUT035,1067.0337
FDB21,OUT019,688.815
FDR46,OUT035,2526.8938
FDZ32,OUT046,1726.3779
DRF36,OUT017,3180.6143
NCU54,OUT017,3511.955
NCI31,OUT017,719.94116
DRA59,OUT035,3085.7227
NCC55,OUT045,708.8695
FDE44,OUT018,829.1622
NCN26,OUT018,1692.7991
FDC11,OUT049,1393.5231
FDV24,OUT035,2387.5295
FDR40,OUT019,332.8927
NCQ17,OUT049,2585.5286
FDC46,OUT045,3111.4106
NCM18,OUT046,1165.4974
FDK16,OUT046,1590.7584
FDI28,OUT017,1371.9501
FDS11,OUT018,3161.8755
DRD13,OUT046,1134.5404
FDL36,OUT035,1464.2609
FDI27,OUT013,847.06177
FDJ53,OUT019,378.1703
FDS44,OUT045,3815.1504
FDE28,OUT046,3587.4954
FDQ33,OUT018,2329.1475
FDB37,OUT017,3851.953
FDQ31,OUT045,1468.1964
NCQ05,OUT046,2442.4824
FDE10,OUT013,2122.1116
FDF38,OUT017,767.4094
FDE50,OUT019,588.9499
DRG37,OUT010,563.33484
NCH06,OUT049,3555.5237
FDY14,OUT045,4176.502
FDO27,OUT017,1594.4316
FDQ19,OUT049,3917.0527
FDZ26,OUT019,691.9969
FDN51,OUT013,3768.835
FDK20,OUT035,2167.7017
FDD40,OUT018,2856.1694
DRI25,OUT018,840.95233
FDH56,OUT017,1932.3668
FDI36,OUT027,4853.644
DRH11,OUT018,810.89307
NCV18,OUT017,1618.098
DRI01,OUT049,2855.0803
DRE48,OUT049,3107.3423
FDS51,OUT035,1086.2966
FDM38,OUT017,878.06104
FDB60,OUT027,4677.718
FDY58,OUT035,3823.3303
FDY22,OUT045,2166.6113
FDF11,OUT027,5320.4927
FDZ51,OUT035,1633.4172
FDQ45,OUT017,3120.06
FDF17,OUT035,3130.165
NCF31,OUT027,3583.465
FDA37,OUT013,2050.972
FDO51,OUT046,802.0999
FDF34,OUT013,2959.7908
FDD57,OUT018,1376.8336
FDO37,OUT046,3748.5452
FDR49,OUT049,888.02094
FDS39,OUT049,2180.187
FDI48,OUT027,1664.5563
DRM35,OUT049,2913.7349
FDV57,OUT035,3094.7832
FDZ55,OUT013,2507.869
FDI28,OUT035,1380.1277
FDS21,OUT045,1097.1777
FDT34,OUT013,1716.0626
DRI25,OUT035,1019.41675
FDT47,OUT010,369.55954
DRH39,OUT045,1163.1074
NCD54,OUT045,2241.6375
FDU16,OUT027,2355.6624
NCW29,OUT045,2109.333
FDV25,OUT027,5365.2896
FDM56,OUT035,1797.7501
FDZ04,OUT027,1863.9109
FDG59,OUT019,226.5512
FDI56,OUT045,1419.0995
FDS33,OUT035,1510.3853
FDC23,OUT049,3023.7683
FDT11,OUT049,3096.5337
FDG17,OUT045,3861.602
FDZ44,OUT045,1865.2555
FDJ52,OUT013,2507.4138
DRI23,OUT046,2568.2632
DRE15,OUT010,309.50177
NCF07,OUT013,1716.8873
NCR29,OUT049,947.5191
FDE44,OUT019,250.00131
FDT23,OUT035,1433.3639
NCG06,OUT017,3844.3855
NCU41,OUT010,633.2905
FDH46,OUT017,1762.747
FDV31,OUT013,2810.525
NCT41,OUT027,4433.7935
FDE22,OUT027,3983.8352
FDC26,OUT045,1720.2163
DRF51,OUT017,714.14276
NCY53,OUT019,390.65317
FDY21,OUT017,3117.8188
FDL27,OUT013,1087.3425
FDZ34,OUT049,3391.0383
NCF43,OUT010,500.69986
FDC21,OUT035,1764.3
FDL26,OUT013,2445.0269
FDT25,OUT010,374.3405
